g,u,sd_add,age50_biomass,.draw
573.1524822456779,0.09409443577123605,128.86283628718084,6326.956540341734,47
543.3220395316049,0.09409443577123605,128.86283628718084,6272.658870977276,48
560.948487372908,0.09409443577123605,128.86283628718084,6404.810738312376,49
556.0385005478456,0.09409443577123605,128.86283628718084,6053.035348844194,50
549.5340649266797,0.09409443577123605,128.86283628718084,6129.540532950381,51
549.6877271537305,0.09409443577123605,128.86283628718084,6049.0767530183275,52
549.6877271537305,0.08571885675727299,128.86283628718084,6252.119379570566,53
549.6877271537305,0.08571885675727299,128.86283628718084,6281.225802816106,54
533.5939208839919,0.08571885675727299,128.86283628718084,6472.512980294154,55
540.4657166946213,0.08571885675727299,128.86283628718084,6264.198452349071,56
540.4657166946213,0.08743226125829381,128.86283628718084,6327.063533747053,57
540.4657166946213,0.09036711057717096,113.62121078252679,6122.29145263406,58
540.4657166946213,0.09036711057717096,113.62121078252679,5773.690721534448,59
540.4657166946213,0.09036711057717096,113.62121078252679,5839.330827464886,60
552.4355880321042,0.09036711057717096,113.62121078252679,5718.413282632078,61
552.4355880321042,0.09036711057717096,113.62121078252679,5877.611897731372,62
552.4355880321042,0.09036711057717096,113.62121078252679,5829.171663885235,63
552.4355880321042,0.09036711057717096,113.62121078252679,5763.954253778699,64
552.4355880321042,0.09036711057717096,113.62121078252679,5995.580529812262,65
552.4355880321042,0.09036711057717096,113.62121078252679,5922.148988287208,66
552.4355880321042,0.09036711057717096,130.23232308640982,5914.476876204415,67
552.4355880321042,0.09036711057717096,198.64065482906364,6252.551793851914,68
552.4355880321042,0.08178719890879703,182.07875745386684,6371.723514305546,69
552.4355880321042,0.09293872189607932,150.71916798558337,6317.198229772858,70
562.9942216926966,0.09293872189607932,180.94185608530742,6049.839405662726,71
562.9942216926966,0.08581242196084349,120.20810230105711,6046.597136424161,72
562.9942216926966,0.08581242196084349,120.20810230105711,5806.569078998814,73
562.9942216926966,0.08581242196084349,120.20810230105711,5888.044331006617,74
562.9942216926966,0.08581242196084349,120.20810230105711,5996.380461270827,75
562.9942216926966,0.08581242196084349,120.20810230105711,6072.608716069816,76
562.9942216926966,0.08581242196084349,120.20810230105711,5839.511181180909,77
514.4389801483425,0.08581242196084349,120.20810230105711,5956.702464467659,78
514.4389801483425,0.08581242196084349,120.20810230105711,6020.969383573451,79
514.4389801483425,0.0849435037540266,120.20810230105711,5913.085904886501,80
514.4389801483425,0.0849435037540266,120.20810230105711,5803.618453613221,81
514.4389801483425,0.08269725682953347,119.4007900646099,5743.707865675094,82
514.4389801483425,0.08269725682953347,119.15172318035675,5519.035925508986,83
493.75349673492383,0.08269725682953347,119.15172318035675,5681.588266621086,84
493.75349673492383,0.08269725682953347,120.21396613040994,5775.648156715608,85
493.75349673492383,0.08269725682953347,120.21396613040994,5766.615779927092,86
493.75349673492383,0.08269725682953347,100.12472399900439,5503.963482127928,87
477.8602043312295,0.08269725682953347,100.12472399900439,5630.403462375128,88
477.8602043312295,0.08269725682953347,100.12472399900439,5573.585846867369,89
477.8602043312295,0.08269725682953347,100.12472399900439,5746.1150056934075,90
477.8602043312295,0.08269725682953347,100.12472399900439,5584.484249822012,91
477.8602043312295,0.08269725682953347,100.12472399900439,5682.909613557852,92
477.8602043312295,0.08269725682953347,100.12472399900439,5713.006916103571,93
477.8602043312295,0.08269725682953347,100.12472399900439,5699.628337081606,94
477.8602043312295,0.08269725682953347,100.12472399900439,5715.733250124228,95
477.8602043312295,0.08269725682953347,100.12472399900439,5642.05958424116,96
477.8602043312295,0.08269725682953347,100.12472399900439,5800.953412039464,97
477.8602043312295,0.08269725682953347,100.12472399900439,5885.343045065698,98
489.6678677781025,0.08269725682953347,100.12472399900439,5860.207425931346,99
489.6678677781025,0.08269725682953347,100.12472399900439,5959.158590070034,100
489.6678677781025,0.08269725682953347,100.12472399900439,5988.900742918396,101
489.6678677781025,0.07803460409428231,100.12472399900439,5848.254541546552,102
489.6678677781025,0.07803460409428231,100.12472399900439,5803.745137576952,103
489.6678677781025,0.07803460409428231,100.12472399900439,5890.120585300894,104
489.6678677781025,0.07803460409428231,100.12472399900439,6091.822552416577,105
489.6678677781025,0.07803460409428231,100.12472399900439,6036.52435752747,106
475.4470729037414,0.07803460409428231,100.12472399900439,5996.105063783131,107
467.1394737476466,0.07803460409428231,100.12472399900439,5900.071877083948,108
467.1394737476466,0.07803460409428231,100.12472399900439,5953.986078147947,109
467.1394737476466,0.07575300638330026,100.12472399900439,5870.970215157241,110
467.1394737476466,0.07575300638330026,117.68815818675891,6022.099638460919,111
467.1394737476466,0.07575300638330026,117.68815818675891,6186.720389482526,112
467.1394737476466,0.07575300638330026,117.68815818675891,6151.285219421744,113
492.9118939730854,0.07575300638330026,117.68815818675891,5962.547646588428,114
492.9118939730854,0.07575300638330026,117.68815818675891,5950.7875233202485,115
492.9118939730854,0.07575300638330026,116.65511811774334,6214.707049678321,116
492.9118939730854,0.07575300638330026,116.65511811774334,6010.135494208779,117
492.9118939730854,0.08213470923131092,116.65511811774334,5940.532655356402,118
492.9118939730854,0.08213470923131092,116.65511811774334,6067.977031936338,119
492.9118939730854,0.06738726139798656,112.9228292714199,6110.798031517923,120
493.03565887181435,0.06738726139798656,112.9228292714199,6294.8934357316775,121
463.2967892717528,0.06738726139798656,112.9228292714199,6317.66064330055,122
463.2967892717528,0.06859282650307746,112.9228292714199,6552.737651145705,123
450.49310098841636,0.06859282650307746,112.9228292714199,6349.628408052977,124
448.5511407430222,0.06859282650307746,112.9228292714199,6357.9600248257,125
448.5511407430222,0.06859282650307746,112.9228292714199,6312.818553066459,126
448.5511407430222,0.06859282650307746,150.01969488623428,6352.145148075377,127
448.5511407430222,0.06859282650307746,150.01969488623428,6100.68463073825,128
448.5511407430222,0.06859282650307746,121.44833039463836,6053.679889076476,129
448.5511407430222,0.06859282650307746,121.44833039463836,5996.724445935642,130
458.21593029354295,0.06859282650307746,121.44833039463836,6123.410009520115,131
458.21593029354295,0.06859282650307746,104.6364214182702,6148.457905865095,132
458.21593029354295,0.06859282650307746,104.6364214182702,6270.510198903775,133
458.21593029354295,0.06859282650307746,104.6364214182702,6303.193348570057,134
458.21593029354295,0.06916837497921377,104.6364214182702,6389.695364201408,135
458.21593029354295,0.07018125435282788,104.6364214182702,6111.070279446021,136
458.21593029354295,0.07018125435282788,104.6364214182702,6256.9087586083515,137
458.21593029354295,0.07018125435282788,104.6364214182702,6463.071720610013,138
458.21593029354295,0.06809024268236528,104.6364214182702,6389.491841225309,139
458.21593029354295,0.06809024268236528,104.6364214182702,6447.505631638698,140
458.21593029354295,0.06809024268236528,104.6364214182702,6146.268486860969,141
458.21593029354295,0.06809024268236528,170.88567260121408,6108.598499182816,142
458.21593029354295,0.06809024268236528,170.88567260121408,6199.672459879002,143
458.21593029354295,0.06809024268236528,139.77082936610108,6257.157790314043,144
458.21593029354295,0.06809024268236528,139.77082936610108,6255.785229816842,145
458.21593029354295,0.06809024268236528,139.77082936610108,6329.012318174158,146
458.21593029354295,0.06809024268236528,139.77082936610108,6286.9703340725755,147
458.21593029354295,0.06809024268236528,149.35901183408322,6219.943311799349,148
465.2520023151787,0.06809024268236528,133.50818879467457,6455.554344343476,149
465.2520023151787,0.06809024268236528,133.50818879467457,6383.411034445709,150
465.2520023151787,0.06490069137160731,133.50818879467457,6577.095401149883,151
465.2520023151787,0.07069417234032682,133.50818879467457,6336.157800213111,152
465.2520023151787,0.07069417234032682,133.50818879467457,6142.518256987847,153
465.2520023151787,0.07069417234032682,133.50818879467457,6190.820762883116,154
472.3849351571547,0.07069417234032682,133.50818879467457,6350.084326810615,155
472.3849351571547,0.07069417234032682,133.50818879467457,6295.062436867193,156
472.3849351571547,0.07069417234032682,130.65910824400612,6272.150107505997,157
472.3849351571547,0.07069417234032682,124.82723815603319,6484.634054506517,158
472.3849351571547,0.07069417234032682,124.82723815603319,6393.275894795901,159
472.3849351571547,0.07069417234032682,124.82723815603319,6621.596782814177,160
472.3849351571547,0.06755113584049817,124.82723815603319,6470.855961288027,161
502.38517083044496,0.06755113584049817,157.39088799662238,6384.090089479561,162
502.38517083044496,0.07376726406737269,157.39088799662238,6031.300552886527,163
435.490609023808,0.07376726406737269,157.39088799662238,5982.422997307442,164
481.45472503886623,0.07376726406737269,157.39088799662238,6107.908531820948,165
459.13144279667677,0.07376726406737269,157.39088799662238,6335.672484524066,166
459.13144279667677,0.07376726406737269,140.89578677347714,6286.842888001178,167
459.13144279667677,0.07376726406737269,140.89578677347714,5952.943859195557,168
459.13144279667677,0.07376726406737269,140.89578677347714,6137.981454097615,169
459.13144279667677,0.07376726406737269,140.89578677347714,5704.084597896295,170
486.3836054298093,0.07376726406737269,139.27557268501266,5812.340770013108,171
458.66480527850575,0.07376726406737269,139.27557268501266,5680.224588275836,172
458.66480527850575,0.07376726406737269,139.27557268501266,5917.270862081592,173
458.66480527850575,0.07376726406737269,134.57057509910308,6059.814238481878,174
458.66480527850575,0.07376726406737269,141.61106736698298,6065.107894152926,175
467.310495380422,0.07376726406737269,141.61106736698298,6028.881908988914,176
471.71031492488606,0.07212826467400435,165.29610250976762,6118.351686949574,177
457.3744595913113,0.07092624860263022,165.29610250976762,6199.022168531237,178
457.3744595913113,0.07092624860263022,165.29610250976762,6060.114248960287,179
480.7042873742481,0.0780429931627233,165.29610250976762,6049.354030132465,180
488.6495840104889,0.0780429931627233,165.29610250976762,6289.400456719644,181
488.6495840104889,0.0780429931627233,165.29610250976762,6406.505983217776,182
488.6495840104889,0.0756681214529799,165.29610250976762,6559.60424781855,183
488.6495840104889,0.0756681214529799,165.29610250976762,6719.889959990664,184
488.6495840104889,0.0756681214529799,143.33141743896826,6812.91671590709,185
506.9278113592937,0.0756681214529799,143.33141743896826,6494.267301596847,186
506.9278113592937,0.0756681214529799,143.33141743896826,6389.129162266125,187
506.9278113592937,0.0756681214529799,143.33141743896826,6588.678681870337,188
506.9278113592937,0.0756681214529799,143.33141743896826,6519.807904896668,189
506.9278113592937,0.0756681214529799,143.33141743896826,6497.862717408758,190
506.9278113592937,0.07543567594505193,143.33141743896826,6241.534034654069,191
512.851270694107,0.07543567594505193,191.8606113173899,6312.413392686559,192
512.851270694107,0.07543567594505193,185.48661511884023,6537.60164322864,193
512.851270694107,0.07543567594505193,185.48661511884023,6545.651531453498,194
512.851270694107,0.07543567594505193,185.48661511884023,6245.627029412187,195
512.851270694107,0.07543567594505193,185.48661511884023,6238.343766438771,196
456.3604083857444,0.07543567594505193,182.7080887125647,6270.0988526263,197
456.3604083857444,0.07543567594505193,182.7080887125647,6096.179932549524,198
456.3604083857444,0.07171129494834994,182.7080887125647,6359.542979011361,199
456.3604083857444,0.07171129494834994,182.7080887125647,6702.6762110489435,200
456.3604083857444,0.07171129494834994,182.7080887125647,6398.965263210671,201
440.13536801729435,0.07171129494834994,182.7080887125647,6543.365655899217,202
440.13536801729435,0.07171129494834994,182.7080887125647,6390.270035639811,203
440.13536801729435,0.07171129494834994,182.7080887125647,6127.480351470379,204
440.13536801729435,0.07171129494834994,182.7080887125647,5937.622642192755,205
473.58027516908845,0.07431107213852294,182.7080887125647,5609.218898041436,206
450.93070379101226,0.07431107213852294,159.61420032064123,5822.0105473129415,207
425.04019979053476,0.07431107213852294,159.61420032064123,5734.745899184452,208
425.04019979053476,0.07431107213852294,159.61420032064123,5721.579642570911,209
425.04019979053476,0.07431107213852294,179.58358715491062,5706.808680312051,210
425.04019979053476,0.07431107213852294,203.1005605542647,5686.289430058351,211
443.3530716828156,0.07725746442512965,159.06118879914482,5544.870997492223,212
495.8046805216199,0.07725746442512965,159.06118879914482,5525.38169694544,213
495.8046805216199,0.07725746442512965,159.06118879914482,5611.416581133447,214
491.08346153393603,0.07725746442512965,196.62227596155918,5267.674433357063,215
473.7904089773071,0.07725746442512965,215.06065774326368,5360.305136043924,216
519.0875243962288,0.07725746442512965,215.06065774326368,5233.829406107045,217
519.0875243962288,0.07725746442512965,215.06065774326368,5419.677388133112,218
516.2533931299433,0.07725746442512965,215.06065774326368,5035.952840844475,219
516.2533931299433,0.07725746442512965,215.06065774326368,5231.1352050016685,220
526.9454385716041,0.07725746442512965,215.06065774326368,5427.022180789802,221
526.9454385716041,0.07725746442512965,216.3401657791154,5525.074711006151,222
491.4057930154332,0.07725746442512965,199.4363135942046,5706.150581978362,223
491.4057930154332,0.07725746442512965,199.4363135942046,6022.976823675682,224
503.81633582363,0.07725746442512965,263.7732188128625,5915.67111790791,225
503.81633582363,0.08213695902964711,263.7732188128625,5569.592990141332,226
479.56419350162105,0.08213695902964711,263.7732188128625,5953.859014205836,227
482.9464127441219,0.08070018833369341,262.1436929866792,5710.693450218369,228
498.1835949256066,0.07938977832822416,262.1436929866792,5853.899794936132,229
479.5956395460945,0.07938977832822416,253.59072442475932,5931.097222832433,230
479.5956395460945,0.07444327742480092,225.5315426027495,5834.990648829203,231
479.5956395460945,0.08187134159508892,225.5315426027495,6114.773005595625,232
526.6497635977877,0.08187134159508892,178.29467175348532,5881.656055327459,233
481.3234776296,0.08187134159508892,178.29467175348532,5681.305703215215,234
523.1668292087531,0.08187134159508892,194.58708208597022,5860.394984566209,235
523.1668292087531,0.08146236043466203,194.58708208597022,6024.608873314631,236
523.1668292087531,0.08146236043466203,194.58708208597022,5812.5841366339255,237
523.1668292087531,0.08224327482807364,158.80110311122434,6078.263888562013,238
523.1668292087531,0.08224327482807364,194.23794925853423,5999.263023475339,239
523.1668292087531,0.08224327482807364,212.80481772761476,6169.029237251653,240
523.1668292087531,0.08003750730951412,212.80481772761476,6182.476978938881,241
523.1668292087531,0.08003750730951412,265.9744108888467,6054.099961714247,242
429.85765912443713,0.08003750730951412,248.3516868638305,6008.378855191171,243
440.63621482721317,0.08003750730951412,264.3731775520718,5868.778185764881,244
459.52274490977004,0.08003750730951412,202.40553477056991,5846.542052306275,245
459.52274490977004,0.08003750730951412,184.54578888387599,5895.390892007984,246
459.52274490977004,0.08003750730951412,184.54578888387599,6150.369513008007,247
459.52274490977004,0.07608168394331696,199.58034739826084,5735.337727099246,248
470.0730487229881,0.07608168394331696,199.58034739826084,6113.976230710209,249
470.0730487229881,0.07608168394331696,199.58034739826084,6371.919653409602,250
470.0730487229881,0.07608168394331696,199.58034739826084,6512.871224254814,251
470.0730487229881,0.07525278604438966,199.58034739826084,6215.367177971772,252
511.8209434637633,0.08178830965741696,204.3913572611797,6192.6539062647735,253
511.8209434637633,0.07518832176399559,214.68698793529325,6238.781569289447,254
460.71948862771666,0.08302769054139353,210.9349413969291,6230.659474708331,255
460.71948862771666,0.08302769054139353,210.9349413969291,6291.720781732365,256
460.71948862771666,0.08302769054139353,210.9349413969291,6215.137284519536,257
460.71948862771666,0.08302769054139353,177.72445201687765,6259.17825218281,258
460.71948862771666,0.08302769054139353,177.72445201687765,6196.182721501193,259
496.4435267833434,0.08302769054139353,177.72445201687765,6372.202723300686,260
492.77174235316716,0.08783104145197233,177.72445201687765,6257.434772314659,261
492.77174235316716,0.0787503083435414,215.4586556822207,6434.278516255201,262
492.77174235316716,0.0787503083435414,213.48004005416914,6716.5641520663075,263
485.41416836229195,0.0787503083435414,224.6768915683082,6682.119543086603,264
569.1141493054803,0.0787503083435414,188.2467850489213,6742.8311193934405,265
569.1141493054803,0.0787503083435414,212.93889106354192,6798.6204977798,266
513.635536309143,0.0787503083435414,212.93889106354192,6768.975148985774,267
548.7392518154059,0.0787503083435414,210.94688784135792,6500.829731367918,268
491.0549957336976,0.07469989904349406,210.94688784135792,6327.077915109237,269
491.0549957336976,0.06469947326039222,207.3627017411084,6508.35065538199,270
412.3289226405698,0.06469947326039222,233.4523666078198,6385.2872621657625,271
415.8876909244385,0.06469947326039222,233.4523666078198,6232.581060520511,272
485.5131279681451,0.06784874227368581,233.4523666078198,6407.585854569064,273
485.5131279681451,0.0803281775683306,223.42838016248174,6390.665501341239,274
533.4995580062218,0.09047991915636322,268.1044710648927,6499.275993717623,275
545.4389387603801,0.09041314833923543,241.36895591062083,6611.002563050975,276
553.9793672511836,0.09041314833923543,241.36895591062083,6471.918353114294,277
506.8435416413568,0.09041314833923543,241.36895591062083,6326.578654100791,278
600.1782147637653,0.09041314833923543,241.36895591062083,6057.211567844683,279
611.927215984368,0.08845017096482874,227.6447282328868,5921.849876912734,280
611.927215984368,0.10783607611444938,224.87339152689404,5846.546523590744,281
611.927215984368,0.10783607611444938,224.87339152689404,5947.658875430357,282
611.927215984368,0.10921160664950776,286.4138537644907,6093.356403343732,283
657.4316668198131,0.10921160664950776,286.4138537644907,6339.178689183456,284
657.4316668198131,0.10921160664950776,280.85148449425765,6052.845214455045,285
651.2383758725275,0.10355452698928506,280.85148449425765,6071.109168418743,286
680.2537447272522,0.10355452698928506,280.85148449425765,6126.615305556487,287
680.2537447272522,0.12164329344421879,280.85148449425765,5958.254755317919,288
694.9600027409668,0.10507347269997992,301.5192655106679,6189.558829002629,289
694.9600027409668,0.11211517604124925,300.13411265989475,6318.496662731952,290
620.9973010314636,0.09031451054388055,300.13411265989475,6413.405990972468,291
620.9973010314636,0.09031451054388055,304.3860001851326,6518.065196241044,292
626.7637208731703,0.09657937868346393,306.22747197036676,6687.743723616859,293
595.85101816424606,0.09657937868346393,306.22747197036676,6483.308178983381,294
595.85101816424606,0.09734891518463601,290.1689069922803,6265.47285757822,295
595.85101816424606,0.10194484926839979,290.1689069922803,6139.426469313824,296
595.85101816424606,0.10194484926839979,290.1689069922803,5664.539142419275,297
595.85101816424606,0.10194484926839979,290.1689069922803,5554.826156080355,298
600.4194944045012,0.10194484926839979,290.1689069922803,5327.997332836276,299
570.4035692938936,0.10194484926839979,274.4835840461832,5764.147528003987,300
570.4035692938936,0.10194484926839979,274.4835840461832,6065.945043976833,301
566.8367950804414,0.10194484926839979,220.59657300820203,5912.951531652962,302
578.5133144726867,0.09460433653456637,220.59657300820203,5811.571428793006,303
536.0206698382137,0.09838708579010394,170.1518852424462,5836.141427163919,304
586.4765312203926,0.09838708579010394,170.1518852424462,5960.569191418862,305
582.5368172433538,0.09838708579010394,192.87318142931446,5716.5845855152975,306
582.5368172433538,0.09526002369376876,229.4030762280848,5864.537247292822,307
582.5368172433538,0.09526002369376876,237.13437513984206,6045.02540288397,308
582.5368172433538,0.09800408897257543,218.37772293073056,6138.4628450526,309
627.7975730354194,0.09800408897257543,218.37772293073056,6103.044513198776,310
627.7975730354194,0.10794225225097809,218.37772293073056,6423.128158202796,311
673.1197900868984,0.10794225225097809,241.0696949564152,6436.359544426882,312
673.1197900868984,0.10794225225097809,241.0696949564152,6420.670966662719,313
673.1197900868984,0.11526210017708571,241.0696949564152,6775.55789451803,314
733.9010783337378,0.12477613860357892,246.88577577353792,6853.58147780944,315
748.1314210339018,0.12587756304374198,245.2594622658747,7215.444988959674,316
748.1314210339018,0.12587756304374198,245.76288020041662,7109.23961398214,317
809.9432263097239,0.12587756304374198,245.76288020041662,7016.653715607462,318
740.2655705953283,0.12587756304374198,245.76288020041662,6974.626142311653,319
753.487060909827,0.11180702504193316,245.76288020041662,6892.262287778343,320
647.4919642199014,0.11180702504193316,245.76288020041662,6462.195632994183,321
647.4919642199014,0.11180702504193316,245.76288020041662,6505.650341986953,322
647.4919642199014,0.10643862795544916,245.76288020041662,6721.020316121001,323
687.3790537921682,0.10643862795544916,229.2811677972436,6714.811665182895,324
601.9428991397435,0.10643862795544916,262.9669212271177,6718.115929147194,325
632.6122357188709,0.09805020785998343,310.69975395607446,6828.661990340188,326
632.6122357188709,0.09805020785998343,312.4074096734936,7087.224895340287,327
607.2107915756604,0.10499977406417528,307.20429417551924,7419.355094515258,328
665.8782351664712,0.11573625680930975,303.96718310850946,7223.81698562735,329
693.3542899636951,0.11929971686146805,265.88001537257026,6824.31999536534,330
735.8962269604608,0.11327669393788925,265.88001537257026,6692.7754287175,331
735.8962269604608,0.11327669393788925,265.88001537257026,6583.222277994308,332
645.7880655072355,0.11327669393788925,265.88001537257026,6402.587126387395,333
645.7880655072355,0.10365547332685561,231.10994536459833,6457.16385898284,334
645.7880655072355,0.10365547332685561,231.10994536459833,6546.855683125638,335
645.7880655072355,0.10365547332685561,231.10994536459833,6710.733320192183,336
646.3332084382876,0.09411665275640166,220.83993538252167,6854.127924262775,337
646.3332084382876,0.09403333563550806,206.99979976255926,6571.262094679695,338
650.1998181358821,0.11794142838922687,206.99979976255926,6697.808231248616,339
650.1998181358821,0.11794142838922687,206.99979976255926,6380.829261886056,340
696.7839179185157,0.11794142838922687,206.99979976255926,6331.444396513072,341
696.7839179185157,0.11794142838922687,206.99979976255926,6064.097548893334,342
696.7839179185157,0.11794142838922687,206.99979976255926,6189.053204790796,343
696.7839179185157,0.10494123323552132,220.19378776696362,6150.944049789333,344
696.7839179185157,0.10494123323552132,220.19378776696362,6171.691668996945,345
696.7839179185157,0.13184881947344562,220.19378776696362,6326.089906889346,346
696.7839179185157,0.12435292465204795,219.61195319117223,6390.808880536891,347
768.7243472101075,0.12435292465204795,220.2815338290061,6172.0489876520305,348
733.2509167746864,0.12435292465204795,225.5240696955675,6275.9330217065335,349
718.0464421818215,0.12435292465204795,264.9071807914063,6316.315541989975,350
718.0464421818215,0.12435292465204795,264.9071807914063,5919.054316517667,351
718.0464421818215,0.11251513333750596,324.02919701679235,5965.560411314479,352
690.4941490683894,0.11251513333750596,324.02919701679235,6214.744825269452,353
644.7201521971424,0.11251513333750596,324.02919701679235,6136.418221475611,354
644.7201521971424,0.11251513333750596,324.02919701679235,6193.810773889551,355
644.7201521971424,0.10691988326335346,282.41035006296187,6402.609385609514,356
644.7201521971424,0.10691988326335346,233.9374938803312,6849.35913059154,357
644.7201521971424,0.10691988326335346,233.9374938803312,6582.33220547544,358
644.7201521971424,0.09795249711967151,234.89331405293078,6685.437001182922,359
644.7201521971424,0.10399700284948198,234.763831144613,6523.633265351514,360
644.7201521971424,0.11096430015569404,234.763831144613,6657.478495114018,361
644.7201521971424,0.09075518067557678,203.08626037236806,6646.386493923928,362
580.4972876648309,0.09766363433034282,237.59512277396757,6372.151112743072,363
580.4972876648309,0.09766363433034282,236.19074311886837,6551.549744496451,364
580.4972876648309,0.09766363433034282,213.47654292669182,6283.158154702858,365
580.4972876648309,0.0988822848001627,213.47654292669182,6352.487170680785,366
653.9232979188325,0.10692977000001473,274.8614115205094,6207.275398661788,367
653.9232979188325,0.10692977000001473,274.8614115205094,5835.2524150640065,368
653.9232979188325,0.11360150927910265,305.5246252291979,5736.825819155931,369
656.4203054790769,0.11360150927910265,281.41892337710794,5874.829844138616,370
688.3661256214057,0.11939119438921189,239.29919222478992,5997.045569023112,371
688.3661256214057,0.11939119438921189,274.2936530288115,6139.438697004114,372
716.9634295774039,0.12678542140105492,274.2936530288115,6244.31335042443,373
723.5756608250797,0.12678542140105492,274.2936530288115,6331.618366515784,374
723.5756608250797,0.11765388947381945,301.55961147146644,6306.012347378836,375
724.3951926304675,0.11884057895161185,301.55961147146644,6441.401934867144,376
748.7768237861279,0.11884057895161185,301.55961147146644,6699.708834822799,377
748.7768237861279,0.1193828393338224,301.55961147146644,6721.988422176406,378
779.6224464609226,0.1333237391738697,301.55961147146644,6440.238236906843,379
779.6224464609226,0.13000175853627202,301.55961147146644,6363.156170167869,380
791.2069638047996,0.13000175853627202,326.93092631192883,6379.231148346669,381
774.2454334277569,0.11509533169664908,326.93092631192883,6541.25754838235,382
774.2454334277569,0.11509533169664908,326.93092631192883,6600.6700895427,383
778.512304051535,0.11509533169664908,285.5964169321472,6492.8891504441335,384
780.5989598097755,0.11405829596109038,281.0447789005169,6461.705579266579,385
719.0340288665784,0.11014887860031562,281.0447789005169,6480.758686265944,386
683.0046934546534,0.11014887860031562,309.10644994029127,6581.873024398112,387
724.0249319030988,0.11014887860031562,309.10644994029127,6709.65387422499,388
724.0249319030988,0.11014887860031562,350.5503642842222,6665.996474879458,389
636.1084517922053,0.11014887860031562,350.5503642842222,6482.020304406476,390
726.920482456104,0.13417227333913775,350.5503642842222,6712.047482837001,391
734.5019945442558,0.12345987786013662,350.5503642842222,6519.520059950583,392
660.2201934648407,0.10498717703521666,344.3765180182575,6008.49198177022,393
611.516123832518,0.09588598390033694,333.9474982647574,6040.60741804822,394
571.0056980770498,0.0905007034450704,333.9474982647574,6172.374546735623,395
601.7791976253404,0.1083989953625186,333.9474982647574,6109.019867375528,396
601.7791976253404,0.1083989953625186,304.0638597046987,6271.686918491178,397
599.9574850284163,0.10983376335533056,304.0638597046987,5970.606999062087,398
